"currency","train_start","num_forecast_vals","mspe","mae","mape","pm","optimal_p","forecast","actual","upper_bound","lower_bound"
"bitcoin_close",17490,1,2481293.04458409,1575.21206336927,0.0947518775410701,Inf,2,15049.3879366307,16624.6,16997.4619352696,13324.5821128891
"bitcoin_close",17491,1,2706382.97252709,1645.10880264106,0.104101703019133,Inf,2,17448.0088026411,15802.9,19904.0272530475,15295.0459375214
"bitcoin_close",17492,1,4815488.37441822,2194.42210488735,0.158650508602449,Inf,2,16026.2221048873,13831.8,18317.8692835376,14021.2702132341
"bitcoin_close",17493,1,3440712.10917068,1854.91566093197,0.126191606409326,Inf,2,16554.115660932,14699.2,18427.7639968988,14870.9710717823
"bitcoin_close",17494,1,1609444.13784507,1268.63869476107,0.0910998789844079,Inf,2,15194.4386947611,13925.8,17060.5456314137,13532.4492098159
"bitcoin_close",17495,1,4604.74075568343,67.8582401457879,0.00483782528522863,Inf,2,13958.7417598542,14026.6,15603.4368492452,12487.4073193512
"bitcoin_close",17496,1,17209771.9346747,4148.46621472017,0.257671909882121,Inf,2,11951.3337852798,16099.8,12606.0153315352,11330.6525091919
"bitcoin_close",17497,1,563892.898338577,750.928024739107,0.047411562000133,Inf,2,15087.5719752609,15838.5,18156.6698889824,12537.2565288973
"bitcoin_close",17498,1,5488066.44028217,2342.66225484643,0.160384914582305,Inf,2,16949.1622548464,14606.5,20381.7677543404,14094.6607087079
"bitcoin_close",17499,1,5582538.12891209,2362.73953894882,0.161210923632921,Inf,2,12293.4604610512,14656.2,14167.6576884339,10667.1952012792
"bitcoin_close",17500,1,439199.726998601,662.721455061326,0.0511667095212648,Inf,2,13614.9214550613,12952.2,15939.8366603102,11629.1082636402
"bitcoin_close",17501,1,4479318.85074838,2116.44013634886,0.149504120846321,Inf,2,16272.8401363489,14156.4,19053.6812334611,13897.8564225231
"bitcoin_close",17502,1,66672.3893561788,258.20997144994,0.0189065087609422,Inf,2,13398.9900285501,13657.2,15794.2287172464,11366.9959451166
"bitcoin_close",17503,1,2923565.4493264,1709.84369148949,0.11412576951759,Inf,2,13272.2563085105,14982.1,15572.1027714898,11312.074554331
"bitcoin_close",17504,1,200057.688925338,447.278089028892,0.0294242542614889,Inf,2,15648.2780890289,15201,18407.0265807484,13302.9963355236
"bitcoin_close",17505,1,31663525.3486716,5627.03521836069,0.360725884555663,Inf,2,9972.16478163931,15599.2,11723.3438649146,8482.56876007724
"bitcoin_close",17506,1,28312606.736961,5320.95919331853,0.305284672154596,Inf,2,12108.5408066815,17429.5,14173.8480884298,10344.1746766536
