date,bitcoin_price_Open,bitcoin_price_High,bitcoin_price_Low,bitcoin_price_Close,bitcoin_price_Volume,bitcoin_price_Market.Cap,dash_price_Open,dash_price_High,dash_price_Low,dash_price_Close,dash_price_Volume,dash_price_Market.Cap,ethereum_price_Open,ethereum_price_High,ethereum_price_Low,ethereum_price_Close,ethereum_price_Volume,ethereum_price_Market.Cap,iota_price_Open,iota_price_High,iota_price_Low,iota_price_Close,iota_price_Volume,iota_price_Market.Cap,litecoin_price_Open,litecoin_price_High,litecoin_price_Low,litecoin_price_Close,litecoin_price_Volume,litecoin_price_Market.Cap,monero_price_Open,monero_price_High,monero_price_Low,monero_price_Close,monero_price_Volume,monero_price_Market.Cap,nem_price_Open,nem_price_High,nem_price_Low,nem_price_Close,nem_price_Volume,nem_price_Market.Cap,neo_price_Open,neo_price_High,neo_price_Low,neo_price_Close,neo_price_Volume,neo_price_Market.Cap,numeraire_price_Open,numeraire_price_High,numeraire_price_Low,numeraire_price_Close,numeraire_price_Volume,numeraire_price_Market.Cap,omisego_price_Open,omisego_price_High,omisego_price_Low,omisego_price_Close,omisego_price_Volume,omisego_price_Market.Cap,qtum_price_Open,qtum_price_High,qtum_price_Low,qtum_price_Close,qtum_price_Volume,qtum_price_Market.Cap,ripple_price_Open,ripple_price_High,ripple_price_Low,ripple_price_Close,ripple_price_Volume,ripple_price_Market.Cap,stratis_price_Open,stratis_price_High,stratis_price_Low,stratis_price_Close,stratis_price_Volume,stratis_price_Market.Cap,waves_price_Open,waves_price_High,waves_price_Low,waves_price_Close,waves_price_Volume,waves_price_Market.Cap,vix_Open,vix_High,vix_Low,vix_Close,gold_USD,gold_EURO,gold_JPY,gold_GBP,crude_oil_WTI,crude_oil_Brent,dji_Open,dji_High,dji_Low,dji_Close,dji_Volume,nasdaq_Open,nasdaq_High,nasdaq_Low,nasdaq_Close,nasdaq_Volume,usepunidexd
1/17/18,11431.1,11678,9402.29,11188.6,18830600000,1.92E+11,758.29,827.18,619.58,793.57,197477000,5931600000,1061.34,1090.23,780.92,1014.25,8545160000,1.03E+11,2.6,2.92,1.99,2.72,239578000,7235510000,190.15,197.79,141.01,186.52,1422490000,10417800000,318.93,332.12,240.36,319.19,192937000,4978850000,0.976473,1.09,0.692197,1.02,166003000,8788260000,144.72,154.29,94.57,141.37,1587920000,9407150000,28.75,30.11,20.94,28.58,751546,37264000,17.3,18.91,12.41,18.06,114904000,1765470000,35.54,37.99,27.63,36.47,1005590000,2623560000,1.18,1.38,0.897797,1.31,7251210000,45854700000,14.93,15.63,10.66,14.74,55399600,1473570000,8.36,8.83,6.68,8.09,86632300,835624000,11.35,12.81,11.18,11.91,1335.65,1090.99,147889.82,965.48,63.92,69.19,25910.7793,26130.44922,25865.01953,26115.65039,522720000,7257.77,7309.36,7229.32,7298.28,2238070000,61.83
1/16/18,13836.1,13843.1,10194.9,11490.5,18853800000,2.33E+11,937.57,937.57,644.54,759.62,273462000,7332160000,1292.63,1292.63,875.54,1053.69,8405140000,1.25E+11,3.47,3.47,2,2.6,256703000,9646500000,232.82,232.82,152.29,188.33,1405070000,12752100000,415.93,418.99,261.2,320.04,283036000,6491450000,1.38,1.38,0.712555,1.03,198199000,12460300000,187.97,187.97,104.29,145.3,1664430000,12217900000,39.08,39.08,22.02,28.97,1565370,50652900,22.5,22.5,13.91,17.38,132224000,2296440000,52.23,52.23,28.97,36.03,976913000,3855430000,1.68,1.7,0.909313,1.18,5687960000,65018400000,20.85,20.85,11.87,14.94,82425800,2058280000,10.83,10.92,7.08,8.39,42325600,1083460000,10.42,12.41,10.4,11.66,1333.85,1090.59,147637.17,968.38,63.82,69.4,25987.61914,26086.11914,25702.99023,25792.85938,606520000,7307.19,7330.33,7205.93,7223.69,2377140000,61.57
1/15/18,13767.3,14445.5,13641.7,13819.8,12750800000,2.31E+11,1006.43,1030.9,939.19,939.19,179247000,7868670000,1365.21,1390.59,1290.6,1291.92,4781100000,1.32E+11,3.72,3.76,3.48,3.48,94966600,10334400000,237.29,245,232.77,232.77,601770000,12993700000,396.02,444.34,392.37,414.57,264782000,6179110000,1.39,1.51,1.38,1.39,105495000,12488300000,170.1,196.85,147.4,187.41,1455620000,11056500000,45.46,52.25,39.06,39.06,3260030,58921900,23.7,24.62,22.46,22.46,91802400,2418190000,54.07,58.28,52.18,52.58,1558480000,3990880000,1.86,1.9,1.67,1.68,1838460000,71909400000,19.67,22.2,19.33,20.81,136719000,1941050000,11.02,11.47,10.7,10.77,47209300,1102430000,NA,NA,NA,NA,1339.25,1091.22,148000.51,970.30,0,70.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.42
1/14/18,14370.8,14511.8,13268,13772,11084100000,2.41E+11,1098.06,1110.54,996.49,1014.07,168878000,8582900000,1397.48,1400.56,1286.21,1366.77,4841630000,1.36E+11,3.93,3.98,3.58,3.74,130318000,1.09E+10,260.58,270.85,234.27,238.68,886415000,1.43E+10,420.34,444.01,384.31,399.52,180678000,6556930000,1.51,1.51,1.34,1.39,38628400,13590300000,140.56,176.83,135.92,170.42,648694000,9136460000,53.12,53.12,43.16,46.15,1069050,68852000,25.72,25.81,22.24,23.83,74017300,2624620000,54.83,55.07,48.35,54.08,758722000,4046680000,2.02,2.02,1.81,1.86,1978200000,78195800000,19.94,20.16,17.62,19.93,29952500,1967980000,11.85,11.86,10.5,11.09,46611100,1184520000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176.99
1/13/18,13952.4,14659.5,13952.4,14360.2,12763600000,2.34E+11,1054.88,1125.29,1054.88,1100.26,174387000,8243350000,1270.47,1432.88,1270.47,1396.42,5746760000,1.23E+11,3.7,4.1,3.7,3.94,198149000,10284600000,236.88,263.19,236.88,259.19,961043000,12964300000,393.04,433.35,393.04,420.05,248705000,6129540000,1.46,1.57,1.45,1.51,60099500,13127300000,124.15,146.51,124.15,140.62,455703000,8069500000,42.46,53.19,41.71,52.16,1651270,55032100,22.83,26.07,22.66,25.72,120921000,2329570000,50.45,56.27,50.37,54.7,881216000,3723670000,2.05,2.12,1.98,2.02,2130170000,79469700000,18.62,20.35,18.53,19.96,29031000,1838120000,11.35,12.15,11.33,11.83,42000200,1134720000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171.33
1/12/18,13453.9,14229.9,13158.1,13980.6,12065700000,2.26E+11,1013.06,1069.42,982.91,1054.87,142442000,7914550000,1158.29,1296.04,1120.09,1273.2,5222300000,1.12E+11,3.38,3.73,3.29,3.69,129802000,9393390000,229.79,243.59,224.82,236.86,691160000,12572900000,358.62,394.78,347.32,394.78,158189000,5591320000,1.31,1.45,1.26,1.44,65119100,11824500000,109.19,126.55,105.25,124.47,234757000,7097050000,42.14,45.89,39.06,44.02,1037880,54626300,21.7,23.18,20.85,22.84,83835500,2214090000,46.01,51.92,44.42,50.41,764812000,3395810000,1.94,2.16,1.87,2.04,3330810000,75172500000,16.18,20,15.58,18.69,39309600,1596910000,10.78,11.76,10.46,11.34,43342800,1078330000,9.74,10.31,9.54,10.16,1326.80,1092.33,147692.70,969.35,64.22,69.64,25638.39063,25810.42969,25633.08008,25803.18945,376390000,7208.17,7265.26,7205.18,7261.06,1976200000,107.69
1/11/18,14968.2,15018.8,13105.9,13405.8,16534100000,2.51E+11,1103.03,1110.68,973.07,1007.88,176591000,8615280000,1268.09,1337.3,1135.17,1154.93,7235900000,1.23E+11,3.78,3.82,3.18,3.37,245028000,10496300000,251.52,255.05,223,229.37,1079390000,13758400000,406.08,415.9,346.69,355.59,187722000,6329790000,1.45,1.54,1.22,1.31,93279400,13043500000,123.1,124.33,102.66,108.3,270718000,8001780000,48.55,49.64,37.92,41.8,1909610,62930100,23.46,23.82,19.34,21.66,122602000,2393480000,53.65,53.83,43.68,45.75,732454000,3959310000,1.98,2.25,1.62,1.95,6296120000,76711800000,19.26,19.4,14.82,16.09,41010200,1901060000,12.65,12.65,9.98,10.71,46240500,1265240000,9.69,10.02,9.62,9.88,1323.05,1098.33,147394.36,977.54,63.81,70.36,25398.59961,25575.41992,25396.18945,25574.73047,346830000,7168.73,7211.78,7163.23,7211.78,2009740000,111.72
1/10/18,14588.5,14973.3,13691.2,14973.3,18500800000,2.45E+11,1115.48,1117.33,1041.39,1106.36,231944000,8710310000,1300.34,1417.38,1226.6,1255.82,9214950000,1.26E+11,3.56,3.78,3.21,3.78,235594000,9.88E+09,248.07,251.05,233.86,250.52,1009910000,13566300000,413.25,419.06,370.52,407.74,265152000,6439820000,1.55,1.55,1.31,1.45,92956100,13913900000,127.23,127.26,111.05,122.99,361797000,8270280000,47.04,56.37,43.35,49,6762780,60977000,25.4,25.4,21.9,23.35,137934000,2591750000,53.42,56.36,49.9,54.08,853001000,3942310000,2.13,2.16,1.7,1.97,4833640000,8.25E+10,19.35,19.63,17.18,19.24,38332900,1909330000,13.04,13.04,11.41,12.74,62348700,1303830000,10.11,10.85,9.82,9.82,1319.75,1101.49,146960.76,975.32,63.6,69.79,25348.13086,25404.91992,25256.99023,25369.13086,341470000,7129.83,7154.24,7111.52,7153.57,2122740000,89.18
1/9/18,15123.7,15497.5,14424,14595.4,1.67E+10,2.54E+11,1085.75,1134.49,1055.21,1111.86,220569000,8476040000,1146,1320.98,1145.49,1299.74,7965460000,1.11E+11,3.84,3.92,3.45,3.54,200086000,10680500000,254.61,258.5,240.18,247.04,940825000,13920200000,403.71,447.61,398.53,413.33,522438000,6289410000,1.67,1.72,1.47,1.54,75343700,15047200000,102.07,129.87,101.84,126.94,529663000,6634310000,47.51,49.85,43.21,45.17,2434220,61581600,23.84,26.11,22.92,25.29,191509000,2432850000,55.78,58.38,52.09,53.21,837431000,4116560000,2.44,2.53,1.98,2.1,3694700000,94657500000,21.94,21.94,18.84,19.53,66024900,2164950000,13.53,14.11,12.55,12.99,62959200,1353300000,9.41,10.09,9.37,10.08,1311.00,1098.91,147395.72,969.46,62.92,69.08,25312.05078,25439.7793,25308.41016,25385.80078,333490000,7174.19,7181.14,7148.30,7163.58,0,157.58
1/8/18,16476.2,16537.9,14208.2,15170.1,18413900000,2.77E+11,1283.36,1320.28,1007.55,1087.75,215239000,10016200000,1158.26,1266.93,1016.05,1148.53,8450970000,1.12E+11,4.07,4.19,3.36,3.85,317248000,11314500000,287.73,289.07,237.66,255.76,1182080000,15726800000,458.35,469.7,357.54,405.07,220924000,7139010000,1.83,1.83,1.45,1.65,81479000,1.65E+10,102.12,108.6,90.68,102.38,231395000,6.64E+09,40.86,59.53,38.48,48.65,13689600,52961300,24.39,28.35,20.69,23.89,382895000,2489290000,86.17,89.11,49.96,55.98,1023570000,6358230000,3.36,3.36,2.07,2.46,3315260000,1.30E+11,17.03,22.66,17.03,21.75,167018000,1680520000,12.85,13.73,11.57,13.63,72190300,1284770000,9.61,9.89,9.32,9.52,1319.95,1102.12,149127.94,972.02,61.73,68.48,25308.40039,25311.99023,25235.41016,25283,341390000,7135.38,7161.35,7124.09,7157.39,2051430000,77.28
1/7/18,17527.3,17579.6,16087.7,16477.6,1.59E+10,2.94E+11,1266.43,1394.28,1266.43,1285.43,230576000,9881510000,1043.01,1153.17,1043.01,1153.17,5569880000,1.01E+11,3.95,4.58,3.93,4.07,249833000,10968300000,296.05,305.53,281.93,288.45,1055400000,16178100000,456.15,495.84,453.39,459.33,262443000,7.10E+09,1.66,1.91,1.63,1.84,123173000,14898800000,101.12,108.52,99.2,102.43,196621000,6572870000,32.33,41.86,31.5,41.86,3964570,41899500,19.31,24.41,19.28,24.41,250609000,1970170000,94.06,106.88,83.57,85.77,1707140000,6940930000,3.09,3.49,3.08,3.38,2395150000,1.20E+11,16.07,17.86,15.91,17.05,39299000,1586140000,12.87,13.53,12.27,12.95,56240800,1287400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164.82
1/6/18,17462.1,17712.4,16764.6,17527,18314600000,2.93E+11,1157.09,1279.47,1147.49,1265.03,215058000,9026110000,995.15,1060.71,994.62,1041.68,4662220000,96326500000,3.75,4.19,3.75,3.94,161228000,10436900000,249.77,323.12,249.41,296.45,2264740000,13645300000,385.37,452.77,380.21,452.77,235391000,5999260000,1.58,1.72,1.48,1.65,99451000,14216700000,95.31,103.13,91.9,100.86,187746000,6195060000,31.69,33.53,29.52,32.35,1994520,41084800,18.7,19.76,18.12,19.31,99421600,1908510000,62.95,105.41,59.95,94.67,1998570000,4644760000,3.02,3.24,2.99,3.09,2777560000,1.17E+11,15.1,16.82,14.82,16.19,40643800,1490410000,12.02,13.07,11.44,12.86,59738700,1201900000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.81
1/5/18,15477.2,17705.2,15202.8,17429.5,23840900000,2.60E+11,1221.63,1273.36,1151.11,1152.41,237504000,9527170000,975.75,1075.39,956.33,997.72,6683150000,94423900000,4.06,4.2,3.66,3.75,219320000,11286600000,241.03,256.15,237.88,249.27,1710600000,13164800000,402.38,407.04,373.89,384.94,182618000,6262550000,1.69,1.81,1.51,1.59,175192000,15195600000,98.91,106.24,89.58,95.28,292933000,6429220000,36.08,37.62,30.56,31.55,2973030,46783100,19.81,20.4,18.12,18.69,138393000,2021050000,57.39,70.89,54.79,62.7,1356740000,4234740000,3.3,3.56,2.83,3.05,6288500000,1.28E+11,16,16.2,14.41,15.19,58967300,1578710000,12.45,13.25,11.77,12.06,65668300,1245140000,9.1,9.54,9,9.22,1317.15,1094.30,149140.88,971.14,61.49,68.01,25114.91992,25299.78906,25112.00977,25295.86914,358020000,7105.74,7137.04,7097.08,7136.56,2020900000,108.68
1/4/18,15270.7,15739.7,14522.2,15599.2,21783200000,2.56E+11,1173.71,1316.86,1097.56,1229.79,284845000,9151080000,961.71,1045.08,946.09,980.92,6502860000,93049400000,4.13,4.5,3.76,4.08,376974000,11466400000,245.47,245.47,227.01,241.37,3481550000,13403400000,414.41,419.72,383.54,403.05,166108000,6448110000,1.84,2.09,1.54,1.64,332371000,16520300000,104.79,109.2,96.24,99.11,332546000,6811420000,38.19,38.82,35.32,37.48,1969820,49512100,20.6,21.94,19.63,19.93,150260000,2101860000,59.06,61.48,55.95,57.47,744457000,4357860000,3.12,3.84,3.12,3.2,8103660000,1.21E+11,16.84,17.24,15.15,16.06,58863100,1662060000,13.06,13.1,11.87,12.54,65343400,1306410000,9.01,9.31,8.92,9.22,1314.50,1088.57,148242.73,970.00,61.98,68.73,24964.85938,25105.96094,24963.26953,25075.13086,403280000,7089.50,7098.05,7072.38,7077.91,2098890000,243.48
1/3/18,14978.2,15572.8,14844.5,15201,16871900000,2.51E+11,1208.84,1216.57,1144.69,1170.74,175843000,9422640000,886,974.47,868.45,962.72,5093160000,85703500000,4,4.19,3.9,4.13,203783000,11109700000,255.69,260.74,243.13,245.37,3215280000,13957800000,382.74,418.26,378.86,412.06,180190000,5953920000,1.15,1.8,1.15,1.79,265016000,10333700000,90.3,105.56,86.89,105.56,288086000,5869250000,37.72,39.74,34.33,37.99,1963410,48902300,20.15,20.98,19.07,20.54,139039000,2055970000,60.54,61.01,57.29,59.09,673650000,4466390000,2.46,3.28,2.44,3.11,6635880000,95457200000,16.09,17.25,14.7,16.96,50176600,1587680000,13.32,13.73,12.55,12.99,53810900,1331820000,9.56,9.65,8.94,9.15,1314.90,1093.61,147788.16,973.06,61.61,67.85,24850.44922,24941.91992,24825.55078,24922.67969,456790000,7017.07,7069.15,7016.70,7065.53,2166780000,52.45
1/2/18,13625,15444.6,13163.6,14982.1,16846600000,2.29E+11,1055.14,1241.7,1055.14,1217.72,257110000,8218420000,772.35,914.83,772.35,884.44,5783350000,74695700000,4.09,4.31,3.84,4,269750000,11363400000,228.99,263.63,228.99,255.68,1237950000,12496900000,359.06,387.79,359.06,383.42,224769000,5582210000,1.04,1.2,1.03,1.16,108186000,9374970000,78.53,97.01,78.53,90.33,373377000,5104180000,40.96,44.06,34.64,37.62,4444740,53113700,19.34,22.24,18.73,20.3,229553000,1973980000,61.19,62.46,59.75,60.72,597468000,4514720000,2.37,2.49,2.25,2.48,3171010000,91791800000,15.84,16.61,14.39,16.08,63791100,1562840000,12.54,13.38,12.33,13.35,61136300,1253640000,10.95,11.07,9.52,9.77,1312.05,1089.29,147139.81,966.20,60.37,66.65,24809.34961,24864.18945,24741.69922,24824.00977,341130000,6937.65,7006.91,6924.08,7006.90,1914930000,111.20
1/1/18,14112.2,14112.2,13154.7,13657.2,10291200000,2.37E+11,1054.07,1072.42,1016.57,1053.98,138567000,8207990000,755.76,782.53,742,772.64,2595760000,73075800000,3.56,4.36,3.42,3.97,256630000,9883750000,231.67,236.63,222.2,229.03,633142000,12639700000,349.55,363.79,336.98,358.99,110244000,5434340000,1.04,1.08,1,1.04,58202800,9315310000,76.19,80.69,72.72,78.82,142094000,4952450000,33.81,42.49,31.47,39.87,3185660,43841700,19.6,20.99,18.25,19.33,166860000,1999550000,62.31,64.08,59.87,60.88,708818000,4597210000,2.3,2.39,2.15,2.39,1894230000,88945900000,14.07,16.73,13.48,15.7,75643600,1388100000,12.63,12.7,11.77,12.57,43302300,1262600000,NA,NA,NA,NA,1291.00,1075.12,145431.14,954.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.30
12/31/17,12897.7,14377.4,12755.6,14156.4,12136300000,2.16E+11,1002.99,1093.39,985.1,1051.68,154690000,7808250000,712.21,760.35,710.12,756.73,2554270000,68850800000,3.3,3.66,3.3,3.55,167521000,9182840000,216.97,237.79,213.81,232.1,771042000,11835100000,329,356.77,327.41,349.03,101667000,5113910000,0.917415,1.08,0.909489,1.03,69870100,8256740000,72.56,78.01,67.69,75.96,181357000,4716090000,27.98,35.06,26.98,32.97,1772510,36283600,16.01,21.61,15.46,19.89,349531000,1634170000,60.2,65.01,59.2,62.4,690938000,4441130000,2.1,2.39,1.87,2.3,4642080000,81162600000,12.86,14.32,12.65,14.03,27243700,1269020000,11.7,12.8,11.54,12.6,50113900,1169780000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.90
12/30/17,14681.9,14681.9,12350.1,12952.2,14452600000,2.46E+11,1147.48,1147.48,948.24,1011.47,184834000,8930900000,753.82,753.82,685.23,717.26,3187780000,72856900000,3.7,3.72,3.01,3.34,245624000,10279700000,245.09,245.43,208.2,218.96,943667000,13364800000,378.52,378.52,319.61,330.8,140463000,5882180000,1.05,1.05,0.893058,0.926883,73225300,9427530000,74.18,74.54,63.02,72.4,202377000,4821840000,33.08,33.08,25.42,28.77,980391,42897600,15.95,16.57,13.02,16.57,124915000,1627310000,58.68,67.69,54.36,60.49,1203780000,4329060000,2.2,2.85,2.04,2.16,8108390000,85187400000,15.13,15.13,12.05,13,33165200,1.49E+09,13.64,13.79,10.95,11.81,49173200,1363620000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.33
12/29/17,14695.8,15279,14307,14656.2,13025500000,2.46E+11,1165.88,1187.55,1070.62,1147.95,195177000,9071760000,740.39,770.12,729.61,753.59,2648970000,71544300000,3.7,3.89,3.49,3.69,187729000,10270500000,250.35,258.04,238.33,245.5,1392210000,13648200000,381.3,387.56,358.07,377.37,173825000,5921340000,0.91262,1.06,0.890231,1.06,105782000,8213580000,65.7,74.82,63.14,73.9,163331000,4270520000,36.74,36.99,31.45,33.16,2701510,47638900,15.16,16.71,14.54,16.02,121258000,1547150000,56.35,60.47,53.33,58.71,876085000,4156560000,1.44,2.27,1.44,2.21,7545740000,55767500000,14.44,15.89,13.99,15.15,45160700,1425150000,12.87,14.03,12.44,13.64,64926900,1286750000,10.03,11.06,9.95,11.04,1291.00,1075.12,145431.14,954.35,60.46,66.73,24849.63086,24871.66016,24719.2207,24719.2207,270760000,6952.61,6954.98,6903.39,6903.39,1571730000,146.43
12/28/17,15864.1,15888.4,13937.3,14606.5,12336500000,2.66E+11,1188.51,1188.67,1063.81,1160.57,190296000,9245510000,762.21,763.32,701.19,737.02,2389150000,73637100000,3.72,3.75,3.33,3.68,217902000,1.03E+10,272.13,273.18,231.38,249.93,2593240000,14831200000,422.51,422.51,359.49,378.9,162717000,6561210000,0.94431,0.952824,0.841534,0.909741,52492700,8498790000,66.76,66.94,58.22,65.43,135592000,4339530000,34.34,36.17,28.62,34.2,2654990,44524700,15,15.17,13.03,15.09,69410700,1530370000,54.44,56.64,46.41,56.23,838698000,4015530000,1.39,1.5,1.26,1.43,2843300000,53998200000,13.78,14.65,11.45,14.22,61972200,1360020000,13.58,13.62,11.73,12.71,48273000,1358300000,10.29,10.44,10.07,10.18,1291.00,1081.42,145715.16,960.67,59.84,66.8,24807.21094,24839.23047,24797.13086,24837.50977,200960000,6953.38,6954.80,6936.75,6950.16,1311320000,63.24
